 VARIABLES = "R","Z","Tmpr      "
ZONE F=POINT, I= 103, J= 103
 0.99993E+00  0.29447E-04  0.21344E-05
 0.99995E+00  0.29447E-04  0.21333E-05
 0.99997E+00  0.29447E-04  0.21326E-05
 0.99998E+00  0.29447E-04  0.21323E-05
 0.10000E+01  0.29447E-04  0.21321E-05
 0.10000E+01  0.29447E-04  0.21321E-05
 0.00000E+00  0.45836E-04  0.10674E-05
 0.49709E-05  0.45836E-04  0.10674E-05
 0.16001E-04  0.45836E-04  0.10675E-05
 0.29447E-04  0.45836E-04  0.10676E-05
 0.45836E-04  0.45836E-04  0.10679E-05
 0.65814E-04  0.45836E-04  0.10684E-05
 0.90165E-04  0.45836E-04  0.10692E-05
 0.11985E-03  0.45836E-04  0.10702E-05
 0.15603E-03  0.45836E-04  0.10717E-05
 0.20013E-03  0.45836E-04  0.10737E-05
 0.25388E-03  0.45836E-04  0.10762E-05
 0.31939E-03  0.45836E-04  0.10792E-05
 0.39924E-03  0.45836E-04  0.10827E-05
 0.49656E-03  0.45836E-04  0.10865E-05
 0.61516E-03  0.45836E-04  0.10905E-05
 0.75970E-03  0.45836E-04  0.10945E-05
 0.93583E-03  0.45836E-04  0.10985E-05
 0.11504E-02  0.45836E-04  0.11024E-05
 0.14119E-02  0.45836E-04  0.11065E-05
 0.17305E-02  0.45836E-04  0.11109E-05
 0.21186E-02  0.45836E-04  0.11162E-05
 0.25912E-02  0.45836E-04  0.11232E-05
 0.31667E-02  0.45836E-04  0.11336E-05
 0.38673E-02  0.45836E-04  0.11491E-05
 0.47200E-02  0.45836E-04  0.11677E-05
 0.57574E-02  0.45836E-04  0.11831E-05
 0.70191E-02  0.45836E-04  0.11926E-05
 0.85527E-02  0.45836E-04  0.11979E-05
 0.10416E-01  0.45836E-04  0.11997E-05
 0.12677E-01  0.45836E-04  0.11985E-05
 0.15420E-01  0.45836E-04  0.12129E-05
 0.18742E-01  0.45836E-04  0.12689E-05
 0.22762E-01  0.45836E-04  0.13606E-05
 0.27617E-01  0.45836E-04  0.14795E-05
 0.33469E-01  0.45836E-04  0.16166E-05
 0.40509E-01  0.45836E-04  0.17492E-05
 0.48950E-01  0.45836E-04  0.18446E-05
 0.59040E-01  0.45836E-04  0.18816E-05
 0.71052E-01  0.45836E-04  0.18644E-05
 0.85282E-01  0.45836E-04  0.18015E-05
 0.10204E+00  0.45836E-04  0.16853E-05
 0.12166E+00  0.45836E-04  0.15031E-05
 0.14443E+00  0.45836E-04  0.12413E-05
 0.17063E+00  0.45836E-04  0.91432E-06
 0.20047E+00  0.45836E-04  0.55920E-06
 0.23404E+00  0.45836E-04  0.19934E-06
 0.27131E+00  0.45836E-04  0.29185E-07
 0.31210E+00  0.45836E-04  0.42838E-06
 0.35601E+00  0.45836E-04  0.15464E-05
 0.40249E+00  0.45836E-04  0.31020E-05
 0.45077E+00  0.45836E-04  0.46278E-05
 0.50000E+00  0.45836E-04  0.56997E-05
